pk_name,pk_address,pk_code,pk_type_cd,pk_type_nm,oper_se,oper_se_nm,phone,weekday_start,weekday_end,weekend_start,weekend_end,holi_start,holi_end,parking_space,fee_type,basic_fee,basic_time,extra_fee,extra_time,daily_max_fee,monthly_fee,latitude,longitude,coord_src,PRK_STTS_YN,PRK_STTS_NM,NOW_PRK_VHCL_CNT,NOW_PRK_VHCL_UPDT_TM,PAY_YN,PAY_YN_NM,NGHT_PAY_YN,NGHT_PAY_YN_NM,LHLDY_OPER_BGNG_TM,LHLDY_OPER_END_TM,LHLDY_CHGD_FREE_SE,LHLDY_CHGD_FREE_SE_NAME,PRD_AMT,STRT_PKLT_MNG_NO,BSC_PRK_CRG,BSC_PRK_HR,ADD_PRK_CRG,ADD_PRK_HR,BUS_BSC_PRK_CRG,BUS_BSC_PRK_HR,BUS_ADD_PRK_HR,BUS_ADD_PRK_CRG,DAY_MAX_CRG,SHRN_PKLT_MNG_NM,SHRN_PKLT_MNG_URL,SHRN_PKLT_YN,SHRN_PKLT_ETC,collected_at,최근접역명,최근접역호선,최근접역거리(m),역세권여부(500m이내),요금점수,면수점수,역세권점수,난이도점수,난이도등급,평일혼잡_00시,평일혼잡_01시,평일혼잡_02시,평일혼잡_03시,평일혼잡_04시,평일혼잡_05시,평일혼잡_06시,평일혼잡_07시,평일혼잡_08시,평일혼잡_09시,평일혼잡_10시,평일혼잡_11시,평일혼잡_12시,평일혼잡_13시,평일혼잡_14시,평일혼잡_15시,평일혼잡_16시,평일혼잡_17시,평일혼잡_18시,평일혼잡_19시,평일혼잡_20시,평일혼잡_21시,평일혼잡_22시,평일혼잡_23시,주말혼잡_00시,주말혼잡_01시,주말혼잡_02시,주말혼잡_03시,주말혼잡_04시,주말혼잡_05시,주말혼잡_06시,주말혼잡_07시,주말혼잡_08시,주말혼잡_09시,주말혼잡_10시,주말혼잡_11시,주말혼잡_12시,주말혼잡_13시,주말혼잡_14시,주말혼잡_15시,주말혼잡_16시,주말혼잡_17시,주말혼잡_18시,주말혼잡_19시,주말혼잡_20시,주말혼잡_21시,주말혼잡_22시,주말혼잡_23시
성곽 공영주차장(구),중구 신당동 432-2026,171932,NW,노외 주차장,1,시간제 주차장,02-2280-8360,0000,2400,0000,2400,0000,2400,44,유료,200.0,5.0,200.0,5.0,,140000.0,37.5505415913033,127.004838409802,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:11:56,버티고개,6호선,342,Y,4,27,30,61,어려움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
청구 공영주차장(구),중구 신당동 330-17,171933,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2280-8360,0000,2400,0000,2400,0000,2400,51,유료,300.0,5.0,300.0,5.0,,240000.0,37.5589648092883,127.013393112108,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:11:57,청구,5호선,147,Y,6,26,30,62,어려움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
충현 공영주차장(구),중구 신당동 432-462,171939,NW,노외 주차장,1,시간제 주차장,02-2280-8360,0000,2400,0000,2400,0000,2400,108,유료,200.0,5.0,200.0,5.0,,140000.0,37.5521618184681,127.005691238364,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:11:57,버티고개,6호선,477,Y,4,15,30,49,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
다산동 공영주차장(구),중구 신당동 432-1584,171941,NW,노외 주차장,1,시간제 주차장,02-2280-8360,0000,2400,0000,2400,0000,2400,85,유료,200.0,5.0,200.0,5.0,,140000.0,37.5545422665709,127.008498990114,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:11:58,약수,3호선,184,Y,4,18,30,52,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
버티 공영주차장(구),중구 신당동 432-1693,171944,NW,노외 주차장,1,시간제 주차장,02-2280-8360,0000,2400,0000,2400,0000,2400,92,유료,200.0,5.0,200.0,5.0,,140000.0,37.549080211914,127.005932721784,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:11:59,버티고개,6호선,155,Y,4,17,30,51,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
서소문삼성생명뒤(구),중구 서소문동 122-0,171953,NW,노외 주차장,1,시간제 주차장,02-2280-8360,0800,2200,0900,1800,,,24,유료,450.0,5.0,450.0,5.0,,,37.5616626838599,126.97423009674,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:00,회현(남대문시장),4호선,498,Y,9,30,30,69,어려움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
신당사거리 공영주차장(구),중구 신당동 110-1,171965,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2280-8360,0000,2400,0000,2400,0000,2400,45,유료,300.0,5.0,300.0,5.0,,240000.0,37.5651113032546,127.017008191328,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:00,신당,6호선,139,Y,6,27,30,63,어려움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
약수동 공영주차장(구),중구 신당동 349-234,171966,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2280-8360,0000,2400,0000,2400,0000,2400,88,유료,200.0,5.0,200.0,5.0,,140000.0,37.5522352651108,127.013331136302,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:01,약수,3호선,382,Y,4,18,30,52,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
장충 공영주차장(구),중구 장충동2가 193-39,171971,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2280-8360,0000,2400,0000,2400,0000,2400,106,유료,200.0,5.0,200.0,5.0,,140000.0,37.5599785523322,127.001334281522,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:02,동대입구,3호선,390,Y,4,15,30,49,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
손기정체육공원 공영주차장(구),중구 만리동2가 6-1,171975,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2280-8360,0000,2400,0000,2400,0000,2400,162,유료,200.0,5.0,200.0,5.0,,140000.0,37.555597735109,126.964583684813,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:03,서울역,공항철도1호선,527,N,4,13,28,45,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
용문동 공영주차장(구),용산구 도원동 4-5,172007,NW,노외 주차장,1,시간제 주차장,02-749-5314,0000,2400,0000,2400,0000,2400,39,유료,150.0,5.0,150.0,5.0,,98000.0,37.5389591975975,126.957562209836,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:04,효창공원앞,경의중앙선,412,Y,3,28,30,61,어려움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
이태원2동 공영주차장(구),용산구 이태원동 227-9,172041,NW,노외 주차장,1,시간제 주차장,02-707-3190,0000,2400,0000,2400,0000,2400,110,유료,250.0,5.0,250.0,5.0,,160000.0,37.5403608924558,126.992660149978,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:04,이태원,6호선,669,N,5,15,20,40,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
용산주차빌딩 공영주차장(시),용산구 한강로2가 12-9,172065,NW,노외 주차장,1,시간제 주차장,02-2290-6014,0000,2400,0000,2400,0000,2400,559,유료,270.0,5.0,270.0,5.0,,198000.0,37.53436379,126.96541818,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),88.0,2026-06-28 01:16:54,Y,유료,N,야간 미개방,0000,2400,N,무료,198000,,270.0,5.0,270.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:12:04,용산,경부선,508,N,5,5,30,40,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
응봉동(건물) 공영주차장(구),성동구 행당동 341-59,172083,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0000,2400,0000,2400,0000,2400,156,유료,50.0,5.0,,,,20000.0,37.5533348419457,127.030724114864,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:05,행당,5호선,457,Y,1,14,30,45,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
도선동(지하) 공영주차장(구),성동구 홍익동 369-0,172084,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0000,2400,0000,2400,0000,2400,186,유료,100.0,5.0,,,,20000.0,37.5655554381582,127.031695537881,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:06,상왕십리,2호선,246,Y,2,13,30,45,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
성수1가1동(건물) 공영주차장(구),성동구 성수동1가 656-260,172120,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0000,2400,0000,2400,0000,2400,91,유료,150.0,5.0,,,,20000.0,37.5399508048933,127.046360694271,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:07,서울숲,분당선,433,Y,3,17,30,50,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
성수2가3동(건물) 공영주차장(구),성동구 성수동2가 299-19,172130,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0000,2400,0000,2400,0000,2400,192,유료,150.0,5.0,,,,20000.0,37.549128735421,127.055180592806,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:07,성수,2호선,510,N,3,13,29,45,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
성수2가1동(건물) 공영주차장(구),성동구 성수동2가 571-1,172134,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0000,2400,0000,2400,0000,2400,161,유료,150.0,5.0,,,,20000.0,37.5371707429393,127.056174930046,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:08,성수,2호선,824,N,3,13,11,27,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
강변(건물) 공영주차장(구),성동구 성수동1가 366-1,172144,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0000,2400,0000,2400,0000,2400,99,유료,150.0,5.0,,,,20000.0,37.5369665980812,127.049047521179,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:09,서울숲,분당선,833,N,3,15,10,28,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
용답동(건물) 공영주차장(구),성동구 용답동 4-1,172149,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0000,2400,0000,2400,0000,2400,160,유료,100.0,5.0,,,,20000.0,37.564571151956,127.054310140099,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:10,답십리,5호선,280,Y,2,14,30,46,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
자양유수지 공영주차장(구),광진구 자양동 594-0,172178,NW,노외 주차장,1,시간제 주차장,02-2049-4535,0000,2400,0000,2400,0000,2400,287,유료,200.0,5.0,200.0,5.0,,50000.0,37.5293842784142,127.077529458568,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:11,뚝섬유원지,7호선,984,N,4,10,1,15,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
동서울 노외주차장(구),광진구 구의동 598-1,172184,NW,노외 주차장,1,시간제 주차장,,0800,1900,0800,1900,0000,0000,25,유료,250.0,5.0,250.0,5.0,30000.0,100000.0,37.5335147942195,127.091314773368,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:11,강변(동서울터미널),2호선,345,Y,5,30,30,65,어려움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
구의1동 공영주차장(구),광진구 구의동 243-78,172198,NW,노외 주차장,1,시간제 주차장,02-2049-4535,0000,2400,0000,2400,0000,2400,172,유료,200.0,5.0,200.0,5.0,,80000.0,37.5382759523495,127.087868000318,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:12,구의(광진구청),2호선,218,Y,4,13,30,47,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
능동공영주차장(구),광진구 능동 205-0,172204,NW,노외 주차장,1,시간제 주차장,02-2049-4535,0000,2400,0000,2400,0000,2400,77,유료,200.0,5.0,200.0,5.0,,50000.0,37.5540441763535,127.080239758283,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:13,군자(능동),5호선,343,Y,4,20,30,54,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
자양4동 공영주차장(구),광진구 자양동 5-5,172218,NW,노외 주차장,1,시간제 주차장,02-2049-4535,0000,2400,0000,2400,0000,2400,83,유료,250.0,5.0,250.0,5.0,,,37.5386777385268,127.068185927821,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:14,건대입구,7호선,342,Y,5,19,30,54,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
청량리동 노외주차장(구),동대문구 청량리동 51-4,172230,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664~6,0900,1900,0900,1900,0900,1900,26,유료,1000.0,60.0,,,10000.0,,37.5840502790308,127.048995407615,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:15,청량리(서울시립대입구),1호선,599,N,25,30,24,79,어려움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
청량리동 공영주차장(구),동대문구 청량리동 435-0,172297,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664,0000,2400,0000,2400,0000,2400,67,유료,500.0,10.0,500.0,10.0,10000.0,,37.5854408322126,127.044547388533,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:15,청량리(서울시립대입구),1호선,610,N,10,22,23,55,어려움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
늘봄주차장(구),중랑구 면목동 22-12,172303,NW,노외 주차장,1,시간제 주차장,02-437-1987,0000,2400,0000,2400,0000,2400,72,유료,100.0,5.0,100.0,5.0,,50000.0,37.5898503968654,127.09642287842,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:16,면목,7호선,799,N,2,21,12,35,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
원묵 고등학교 공용 지하주차장(구),중랑구 묵동 23-0,172344,NW,노외 주차장,1,시간제 주차장,,0000,0000,0000,0000,0000,0000,107,유료,50.0,5.0,50.0,5.0,,50000.0,37.615384171603,127.086070881,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:17,봉화산(서울의료원),6호선,515,N,1,15,29,45,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
은행나무공영주차장(구),중랑구 면목동 107-5,172367,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,97,유료,100.0,5.0,100.0,5.0,,50000.0,37.5870121483961,127.091483343616,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:18,면목,7호선,392,Y,2,16,30,48,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
봉화산역(남) 공영주차장(구),중랑구 신내동 647-0,172382,NW,노외 주차장,1,시간제 주차장,,0000,2200,0000,2200,0000,2200,86,유료,80.0,5.0,80.0,5.0,,,37.6164241597896,127.091953513365,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:19,봉화산(서울의료원),6호선,107,Y,2,18,30,50,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
동원시장공영주차장(구),중랑구 면목동 74-33,172384,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,26,유료,100.0,5.0,100.0,5.0,,50000.0,37.5898770036264,127.093134619773,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:12:20,면목,7호선,517,N,2,30,29,61,어려움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
